runID, size, clue_count, board, alg1Time, alg1Solution, alg1Valid, alg2Time, alg2Solution, alg2Valid 
40,9,17, _ _ 1 2 _ _ _ 8 _ | _ _ 9 _ _ _ _ 4 _ | _ _ _ _ _ _ _ 2 _ | 1 _ 2 4 6 _ _ _ _ | _ _ _ _ _ _ _ _ 3 | 7 _ 5 _ _ _ 4 _ _ | _ _ _ _ _ _ 9 _ _ | _ 7 _ _ _ _ _ _ _ | 9 _ _ _ _ _ _ _ _ |,0.0003535, 3 4 1 2 5 6 7 8 9 | 2 5 9 1 7 8 3 4 6 | 6 8 7 3 4 9 1 2 5 | 1 3 2 4 6 5 8 9 7 | 4 6 8 7 9 1 2 5 3 | 7 9 5 8 2 3 4 6 1 | 5 1 3 6 8 2 9 7 4 | 8 7 6 9 1 4 5 3 2 | 9 2 4 5 3 7 6 1 8 |,1,0.0003561, 3 4 1 2 5 6 7 8 9 | 2 5 9 1 7 8 3 4 6 | 6 8 7 3 4 9 1 2 5 | 1 3 2 4 6 5 8 9 7 | 4 6 8 7 9 1 2 5 3 | 7 9 5 8 2 3 4 6 1 | 5 1 3 6 8 2 9 7 4 | 8 7 6 9 1 4 5 3 2 | 9 2 4 5 3 7 6 1 8 |,1,
41,9,17, _ 4 _ _ 5 _ _ _ _ | 9 _ _ _ _ 7 _ _ _ | _ _ 7 _ _ _ _ _ 5 | _ _ _ _ 4 _ _ _ _ | _ _ _ _ 9 _ _ _ 8 | _ _ _ _ _ _ _ _ _ | 5 _ _ _ _ 3 _ _ 4 | 7 _ _ 9 _ _ _ 6 2 | _ _ _ _ _ _ 5 _ _ |,0.531547, 1 4 2 3 5 6 7 8 9 | 9 3 5 1 8 7 2 4 6 | 8 6 7 4 2 9 1 3 5 | 2 1 9 5 4 8 6 7 3 | 6 5 3 7 9 1 4 2 8 | 4 7 8 6 3 2 9 5 1 | 5 9 6 2 7 3 8 1 4 | 7 8 4 9 1 5 3 6 2 | 3 2 1 8 6 4 5 9 7 |,1,0.0121301, 6 4 1 2 5 8 3 7 9 | 9 2 5 1 3 7 4 8 6 | 3 8 7 4 6 9 1 2 5 | 1 5 2 8 4 6 7 9 3 | 4 7 6 3 9 1 2 5 8 | 8 9 3 5 7 2 6 4 1 | 5 6 8 7 2 3 9 1 4 | 7 3 4 9 1 5 8 6 2 | 2 1 9 6 8 4 5 3 7 |,1,
42,9,17, _ _ _ _ 2 _ 4 6 _ | _ 3 _ _ _ _ _ 7 _ | _ _ _ _ _ _ 2 _ _ | _ _ _ _ _ _ 8 _ _ | _ _ 6 _ 9 _ _ _ _ | _ _ _ _ _ _ 5 _ _ | _ _ 4 _ _ _ _ 8 _ | _ _ _ _ _ 4 _ _ _ | 9 6 8 _ _ _ 7 _ _ |,0.004879, 1 5 7 3 2 8 4 6 9 | 4 3 2 5 6 9 1 7 8 | 6 8 9 1 4 7 2 3 5 | 2 1 5 4 3 6 8 9 7 | 7 4 6 8 9 5 3 2 1 | 8 9 3 7 1 2 5 4 6 | 5 2 4 6 7 1 9 8 3 | 3 7 1 9 8 4 6 5 2 | 9 6 8 2 5 3 7 1 4 |,1,0.0020636, 7 1 5 3 2 8 4 6 9 | 4 3 2 5 6 9 1 7 8 | 6 8 9 1 4 7 2 3 5 | 1 2 3 4 7 5 8 9 6 | 5 4 6 8 9 1 3 2 7 | 8 9 7 6 3 2 5 1 4 | 2 5 4 7 1 6 9 8 3 | 3 7 1 9 8 4 6 5 2 | 9 6 8 2 5 3 7 4 1 |,1,
43,9,17, _ 9 _ _ _ 3 _ 6 _ | _ 4 _ _ _ 9 1 _ _ | _ 2 _ _ _ _ _ _ _ | _ 3 _ _ _ _ 7 _ 8 | 4 _ _ _ _ _ _ _ _ | _ _ 9 _ _ 1 _ _ 5 | _ _ _ _ _ _ _ _ _ | 5 _ _ _ _ _ _ _ _ | _ _ 4 _ _ 2 _ _ _ |,0.0007094, 1 9 5 2 4 3 8 6 7 | 3 4 6 7 8 9 1 5 2 | 7 2 8 1 5 6 3 4 9 | 2 3 1 4 6 5 7 9 8 | 4 5 7 9 2 8 6 1 3 | 6 8 9 3 7 1 4 2 5 | 8 1 3 5 9 4 2 7 6 | 5 6 2 8 1 7 9 3 4 | 9 7 4 6 3 2 5 8 1 |,1,0.00036, 7 9 1 2 5 3 8 6 4 | 3 4 5 6 8 9 1 2 7 | 6 2 8 1 4 7 3 5 9 | 1 3 2 4 6 5 7 9 8 | 4 5 6 7 9 8 2 1 3 | 8 7 9 3 2 1 6 4 5 | 2 1 3 5 7 4 9 8 6 | 5 8 7 9 1 6 4 3 2 | 9 6 4 8 3 2 5 7 1 |,1,
44,9,17, _ 7 _ 1 _ 4 _ _ _ | _ _ _ _ _ _ _ _ _ | 6 3 _ _ 8 _ _ 2 _ | _ _ _ 4 _ 5 7 _ _ | _ 5 6 _ _ _ _ _ _ | 7 _ _ _ _ 2 4 _ _ | _ _ _ _ _ _ 9 _ _ | 8 _ _ _ _ _ _ _ _ | _ _ _ _ _ _ _ _ _ |,0.0042087, 2 7 5 1 3 4 6 8 9 | 1 4 8 2 6 9 3 5 7 | 6 3 9 5 8 7 1 2 4 | 3 9 2 4 1 5 7 6 8 | 4 5 6 3 7 8 2 9 1 | 7 8 1 6 9 2 4 3 5 | 5 1 3 8 4 6 9 7 2 | 8 6 7 9 2 1 5 4 3 | 9 2 4 7 5 3 8 1 6 |,1,0.0008386, 9 7 2 1 3 4 5 6 8 | 1 4 8 2 5 6 3 7 9 | 6 3 5 7 8 9 1 2 4 | 2 1 3 4 9 5 7 8 6 | 4 5 6 3 7 8 2 9 1 | 7 8 9 6 1 2 4 3 5 | 3 2 4 8 6 1 9 5 7 | 8 9 1 5 2 7 6 4 3 | 5 6 7 9 4 3 8 1 2 |,1,
45,9,17, _ _ _ _ _ _ _ _ _ | _ _ _ _ _ 6 _ _ _ | _ _ _ _ _ _ _ _ 6 | _ 1 3 _ _ _ _ _ 8 | _ 5 _ _ _ _ 3 _ _ | _ _ 7 3 _ _ _ 5 _ | 3 _ _ _ _ 8 9 6 _ | _ 6 _ _ _ _ _ _ _ | _ _ _ _ 2 _ 5 _ _ |,0.0137814, 1 2 6 4 3 5 7 8 9 | 4 3 8 7 9 6 1 2 5 | 5 7 9 2 8 1 4 3 6 | 2 1 3 5 4 7 6 9 8 | 9 5 4 8 6 2 3 1 7 | 6 8 7 3 1 9 2 5 4 | 3 4 5 1 7 8 9 6 2 | 7 6 2 9 5 3 8 4 1 | 8 9 1 6 2 4 5 7 3 |,1,0.0028675, 8 2 6 1 3 4 7 9 5 | 1 3 5 7 9 6 2 8 4 | 4 7 9 2 8 5 1 3 6 | 2 1 3 4 5 9 6 7 8 | 6 5 4 8 1 7 3 2 9 | 9 8 7 3 6 2 4 5 1 | 3 4 1 5 7 8 9 6 2 | 5 6 2 9 4 3 8 1 7 | 7 9 8 6 2 1 5 4 3 |,1,
46,9,17, _ _ _ 1 _ _ 5 _ _ | _ _ _ _ _ _ _ 2 _ | 1 8 _ _ _ _ _ _ _ | _ _ 3 _ _ _ _ _ _ | 4 _ _ _ _ _ 2 6 3 | _ _ _ _ _ _ _ _ _ | _ _ _ _ _ 5 _ _ _ | 7 4 1 9 _ _ _ _ _ | _ _ 5 _ _ _ _ _ 1 |,0.0005697, 2 3 4 1 6 7 5 8 9 | 5 6 7 3 8 9 1 2 4 | 1 8 9 2 5 4 3 7 6 | 6 1 3 4 2 8 7 9 5 | 4 7 8 5 9 1 2 6 3 | 9 5 2 6 7 3 4 1 8 | 3 2 6 8 1 5 9 4 7 | 7 4 1 9 3 6 8 5 2 | 8 9 5 7 4 2 6 3 1 |,1,0.0003231, 3 2 4 1 6 7 5 8 9 | 5 6 7 3 8 9 1 2 4 | 1 8 9 2 5 4 3 7 6 | 2 1 3 4 7 6 8 9 5 | 4 7 8 5 9 1 2 6 3 | 9 5 6 8 2 3 4 1 7 | 6 3 2 7 1 5 9 4 8 | 7 4 1 9 3 8 6 5 2 | 8 9 5 6 4 2 7 3 1 |,1,
47,9,17, _ 2 _ _ _ _ _ _ _ | _ _ _ 1 _ _ 3 _ 6 | _ _ _ _ _ 9 _ _ 5 | _ _ _ _ _ _ _ _ 8 | _ _ _ _ 9 _ 2 3 _ | 8 _ _ _ _ 3 _ _ 1 | _ _ _ 6 _ _ _ _ _ | _ _ _ _ _ 4 8 _ _ | _ _ _ _ 1 _ _ _ _ |,0.0098807, 1 2 3 4 5 6 7 8 9 | 4 5 9 1 7 8 3 2 6 | 6 7 8 2 3 9 1 4 5 | 3 1 4 5 6 2 9 7 8 | 7 6 5 8 9 1 2 3 4 | 8 9 2 7 4 3 6 5 1 | 2 4 1 6 8 7 5 9 3 | 5 3 6 9 2 4 8 1 7 | 9 8 7 3 1 5 4 6 2 |,1,0.0002432, 4 2 1 3 5 6 7 8 9 | 5 7 9 1 2 8 3 4 6 | 3 6 8 4 7 9 1 2 5 | 1 3 2 5 4 7 6 9 8 | 6 4 5 8 9 1 2 3 7 | 8 9 7 2 6 3 4 5 1 | 2 1 3 6 8 5 9 7 4 | 7 5 6 9 3 4 8 1 2 | 9 8 4 7 1 2 5 6 3 |,1,
48,9,17, _ _ _ 3 _ 5 _ _ _ | 7 _ _ _ _ 6 _ 5 8 | _ _ _ _ _ 9 _ _ _ | 1 _ _ _ _ _ _ _ _ | _ _ 4 _ 9 _ _ 1 _ | _ _ 7 _ _ _ _ 4 _ | _ _ 5 _ _ _ _ _ _ | _ _ _ _ _ _ _ _ _ | _ _ _ _ _ 4 7 3 _ |,0.0005277, 2 1 6 3 8 5 4 7 9 | 7 3 9 1 4 6 2 5 8 | 4 5 8 2 7 9 1 6 3 | 1 2 3 4 5 7 8 9 6 | 5 6 4 8 9 2 3 1 7 | 8 9 7 6 1 3 5 4 2 | 3 4 5 7 6 8 9 2 1 | 9 7 2 5 3 1 6 8 4 | 6 8 1 9 2 4 7 3 5 |,1,0.0004538, 6 1 2 3 8 5 4 7 9 | 7 3 9 1 4 6 2 5 8 | 4 5 8 2 7 9 1 6 3 | 1 2 3 4 5 7 8 9 6 | 5 6 4 8 9 2 3 1 7 | 8 9 7 6 1 3 5 4 2 | 2 7 5 9 3 1 6 8 4 | 3 4 1 7 6 8 9 2 5 | 9 8 6 5 2 4 7 3 1 |,1,
49,9,17, _ _ _ _ _ _ _ _ _ | _ _ _ _ _ 7 _ _ _ | _ 3 7 _ _ _ 2 _ 6 | _ _ 3 _ _ _ _ _ _ | _ 7 5 _ _ 8 _ _ _ | _ _ _ 3 _ _ _ _ _ | _ 5 _ _ _ _ _ _ _ | _ 8 1 _ 3 4 _ _ 2 | _ _ _ _ _ _ _ 1 _ |,0.0052134, 1 2 4 5 6 3 7 8 9 | 5 6 8 2 9 7 1 3 4 | 9 3 7 4 8 1 2 5 6 | 2 1 3 6 4 9 8 7 5 | 4 7 5 1 2 8 6 9 3 | 8 9 6 3 7 5 4 2 1 | 3 5 2 7 1 6 9 4 8 | 7 8 1 9 3 4 5 6 2 | 6 4 9 8 5 2 3 1 7 |,1,0.0031228, 5 1 2 4 6 3 7 8 9 | 4 6 8 2 9 7 1 3 5 | 9 3 7 1 8 5 2 4 6 | 1 2 3 5 4 6 8 9 7 | 6 7 5 9 1 8 4 2 3 | 8 9 4 3 7 2 5 6 1 | 3 5 9 8 2 1 6 7 4 | 7 8 1 6 3 4 9 5 2 | 2 4 6 7 5 9 3 1 8 |,1,
50,9,17, _ _ _ _ _ 3 5 _ _ | _ _ 1 _ _ _ _ _ 9 | 7 _ _ _ 6 9 _ _ _ | _ _ _ _ _ _ _ _ _ | _ _ 5 _ _ _ _ 1 _ | _ 7 _ 2 3 _ _ _ _ | _ _ _ 7 _ _ _ _ _ | _ 3 _ _ _ _ _ _ 1 | _ _ _ _ _ _ 7 _ 5 |,0.0038363, 2 4 9 1 7 3 5 6 8 | 3 6 1 5 2 8 4 7 9 | 7 5 8 4 6 9 1 2 3 | 1 2 3 8 4 5 6 9 7 | 4 8 5 6 9 7 3 1 2 | 9 7 6 2 3 1 8 5 4 | 5 1 2 7 8 4 9 3 6 | 8 3 7 9 5 6 2 4 1 | 6 9 4 3 1 2 7 8 5 |,1,0.0017098, 8 2 9 1 4 3 5 6 7 | 3 6 1 5 2 7 4 8 9 | 7 5 4 8 6 9 1 2 3 | 1 4 3 6 5 8 9 7 2 | 2 8 5 9 7 4 3 1 6 | 9 7 6 2 3 1 8 5 4 | 4 1 2 7 9 5 6 3 8 | 5 3 7 4 8 6 2 9 1 | 6 9 8 3 1 2 7 4 5 |,1,
51,9,17, _ 2 _ _ 3 _ _ 8 9 | _ _ _ _ 5 8 _ _ _ | _ 1 8 _ 7 _ _ _ 5 | _ _ _ _ _ 5 _ _ _ | _ _ _ _ _ _ _ _ 6 | _ 6 9 _ _ _ _ _ _ | _ _ _ _ _ _ _ _ 4 | _ _ _ _ _ _ _ _ _ | _ _ _ 5 _ _ 8 _ _ |,0.0004845, 4 2 5 1 3 6 7 8 9 | 3 7 6 9 5 8 1 4 2 | 9 1 8 2 7 4 3 6 5 | 1 3 2 4 6 5 9 7 8 | 5 4 7 3 8 9 2 1 6 | 8 6 9 7 1 2 4 5 3 | 2 5 1 8 9 7 6 3 4 | 7 8 4 6 2 3 5 9 1 | 6 9 3 5 4 1 8 2 7 |,1,0.0003541, 7 2 5 1 3 4 6 8 9 | 3 4 6 9 5 8 1 2 7 | 9 1 8 2 7 6 3 4 5 | 1 3 2 4 6 5 7 9 8 | 4 5 7 3 8 9 2 1 6 | 8 6 9 7 1 2 4 5 3 | 2 7 1 8 9 3 5 6 4 | 5 8 3 6 4 1 9 7 2 | 6 9 4 5 2 7 8 3 1 |,1,
52,9,17, _ _ _ _ _ _ _ _ _ | 7 _ _ _ _ _ 2 _ _ | 4 _ _ _ _ _ _ _ 8 | _ _ _ _ _ 6 _ 9 _ | _ 7 _ _ _ _ _ _ 6 | 8 _ 6 _ _ 7 3 _ _ | _ _ _ 6 _ _ _ 8 _ | _ _ _ _ _ 3 _ _ 2 | _ _ _ _ 1 _ _ _ _ |,0.0005333, 1 2 3 4 5 8 6 7 9 | 7 5 8 1 6 9 2 3 4 | 4 6 9 3 7 2 1 5 8 | 2 1 4 5 3 6 8 9 7 | 3 7 5 8 9 1 4 2 6 | 8 9 6 2 4 7 3 1 5 | 5 3 7 6 2 4 9 8 1 | 9 4 1 7 8 3 5 6 2 | 6 8 2 9 1 5 7 4 3 |,1,0.0003836, 5 1 2 3 4 8 6 7 9 | 7 3 8 1 6 9 2 4 5 | 4 6 9 2 7 5 1 3 8 | 1 2 3 4 5 6 8 9 7 | 9 7 4 8 3 1 5 2 6 | 8 5 6 9 2 7 3 1 4 | 3 4 5 6 9 2 7 8 1 | 6 9 1 7 8 3 4 5 2 | 2 8 7 5 1 4 9 6 3 |,1,
53,9,17, _ _ _ 1 _ _ _ _ _ | _ _ _ _ _ _ _ _ _ | 7 _ _ 3 8 _ _ 2 _ | _ _ _ _ 5 _ 8 _ _ | _ _ _ _ 9 1 _ 3 6 | _ 8 9 7 _ _ _ _ _ | _ _ _ _ _ _ _ _ _ | _ 6 _ _ _ _ _ _ _ | _ _ _ _ _ 4 _ 1 _ |,0.002336, 2 3 4 1 6 5 7 8 9 | 1 9 8 2 4 7 3 6 5 | 7 5 6 3 8 9 1 2 4 | 3 1 2 4 5 6 8 9 7 | 4 7 5 8 9 1 2 3 6 | 6 8 9 7 2 3 4 5 1 | 5 4 1 6 3 8 9 7 2 | 8 6 7 9 1 2 5 4 3 | 9 2 3 5 7 4 6 1 8 |,1,0.0009152, 9 2 3 1 4 5 6 7 8 | 1 4 8 2 6 7 3 5 9 | 7 5 6 3 8 9 1 2 4 | 2 3 1 4 5 6 8 9 7 | 4 7 5 8 9 1 2 3 6 | 6 8 9 7 2 3 5 4 1 | 3 1 4 5 7 8 9 6 2 | 5 6 7 9 1 2 4 8 3 | 8 9 2 6 3 4 7 1 5 |,1,
54,9,17, _ 2 _ _ _ 6 7 _ _ | 9 _ 4 _ _ _ _ _ _ | 7 _ _ _ 3 9 _ _ _ | 1 _ _ _ _ _ _ _ _ | _ _ _ _ _ _ _ 2 _ | _ _ _ 3 _ _ _ _ _ | _ _ 3 _ 8 _ 9 _ _ | _ _ _ _ 1 _ 8 _ _ | _ _ _ _ _ _ _ _ 3 |,0.0007278, 3 2 1 4 5 6 7 8 9 | 9 5 4 1 7 8 2 3 6 | 7 6 8 2 3 9 1 4 5 | 1 3 2 5 4 7 6 9 8 | 4 9 5 8 6 1 3 2 7 | 6 8 7 3 9 2 4 5 1 | 2 1 3 6 8 5 9 7 4 | 5 4 9 7 1 3 8 6 2 | 8 7 6 9 2 4 5 1 3 |,1,0.0003368, 8 2 1 4 5 6 7 3 9 | 9 3 4 1 2 7 5 6 8 | 7 5 6 8 3 9 1 4 2 | 1 4 2 5 6 8 3 9 7 | 3 6 8 7 9 1 4 2 5 | 5 7 9 3 4 2 6 8 1 | 2 1 3 6 8 5 9 7 4 | 4 9 7 2 1 3 8 5 6 | 6 8 5 9 7 4 2 1 3 |,1,
55,9,17, _ _ _ _ 4 _ 6 _ 9 | _ _ 4 _ _ _ _ _ _ | _ 6 _ 3 _ _ 1 _ _ | _ _ _ _ _ _ _ 9 _ | _ _ _ _ 9 _ _ _ _ | _ _ 8 _ _ _ _ 5 _ | _ _ _ _ _ _ _ _ _ | _ 8 3 _ _ _ 5 6 _ | _ 4 _ _ _ _ _ _ 2 |,0.0099541, 1 2 5 7 4 8 6 3 9 | 3 7 4 1 6 9 2 8 5 | 8 6 9 3 2 5 1 4 7 | 2 1 6 4 5 7 3 9 8 | 5 3 7 8 9 1 4 2 6 | 4 9 8 2 3 6 7 5 1 | 9 5 2 6 7 4 8 1 3 | 7 8 3 9 1 2 5 6 4 | 6 4 1 5 8 3 9 7 2 |,1,0.0013029, 7 1 2 5 4 8 6 3 9 | 3 5 4 1 6 9 2 7 8 | 8 6 9 3 2 7 1 4 5 | 1 2 5 4 3 6 8 9 7 | 4 7 6 8 9 5 3 2 1 | 9 3 8 7 1 2 4 5 6 | 6 9 1 2 5 4 7 8 3 | 2 8 3 9 7 1 5 6 4 | 5 4 7 6 8 3 9 1 2 |,1,
56,9,17, _ 9 _ _ _ 3 _ _ _ | _ _ _ _ _ 7 _ _ 9 | 6 _ _ _ 8 _ _ _ _ | _ 4 _ _ _ _ _ _ 8 | 3 _ _ _ _ _ _ _ _ | _ _ _ _ _ 8 _ _ 5 | _ _ 4 8 _ 5 _ _ _ | _ _ _ 9 _ _ _ 4 _ | _ _ _ _ _ _ _ _ 2 |,0.0024718, 1 9 2 4 5 3 6 8 7 | 4 3 8 1 6 7 2 5 9 | 6 5 7 2 8 9 1 3 4 | 2 4 1 5 9 6 3 7 8 | 3 8 5 7 1 4 9 2 6 | 7 6 9 3 2 8 4 1 5 | 9 2 4 8 3 5 7 6 1 | 5 1 6 9 7 2 8 4 3 | 8 7 3 6 4 1 5 9 2 |,1,0.0016567, 8 9 1 2 4 3 5 6 7 | 4 2 3 5 6 7 1 8 9 | 6 5 7 1 8 9 2 3 4 | 1 4 2 3 5 6 7 9 8 | 3 8 5 7 9 1 4 2 6 | 9 7 6 4 2 8 3 1 5 | 2 6 4 8 1 5 9 7 3 | 5 3 8 9 7 2 6 4 1 | 7 1 9 6 3 4 8 5 2 |,1,
57,9,17, 6 _ _ _ _ _ 5 _ _ | _ _ _ _ _ _ _ _ _ | _ 4 _ _ _ 9 1 3 _ | _ _ _ _ _ _ _ _ 7 | _ _ 5 _ 9 _ _ _ _ | 8 _ _ 7 _ _ 3 _ _ | _ 6 _ _ _ _ _ _ _ | 7 _ _ _ _ _ _ _ _ | _ 8 _ 6 _ 5 _ _ _ |,0.008921, 6 1 2 3 4 7 5 8 9 | 3 9 8 1 5 2 4 7 6 | 5 4 7 8 6 9 1 3 2 | 1 3 6 5 8 4 2 9 7 | 4 7 5 2 9 3 6 1 8 | 8 2 9 7 1 6 3 4 5 | 2 6 1 4 7 8 9 5 3 | 7 5 3 9 2 1 8 6 4 | 9 8 4 6 3 5 7 2 1 |,1,0.0043427, 6 9 1 2 3 4 5 7 8 | 2 3 8 1 5 7 4 6 9 | 5 4 7 8 6 9 1 3 2 | 3 1 6 5 2 8 9 4 7 | 4 7 5 3 9 1 2 8 6 | 8 2 9 7 4 6 3 1 5 | 1 6 2 9 7 3 8 5 4 | 7 5 3 4 8 2 6 9 1 | 9 8 4 6 1 5 7 2 3 |,1,
58,9,17, _ _ _ _ 2 4 _ _ _ | _ 4 _ _ _ _ _ _ 7 | _ _ 5 _ 7 9 _ _ _ | _ _ _ _ _ 6 _ _ _ | _ 5 6 _ _ _ _ _ _ | _ _ _ _ _ _ _ 5 6 | 4 3 _ _ _ _ _ _ _ | _ _ 2 _ _ _ 9 _ _ | _ _ _ _ _ _ _ _ 3 |,0.0017666, 1 6 7 3 2 4 5 8 9 | 2 4 9 1 5 8 3 6 7 | 3 8 5 6 7 9 1 2 4 | 7 1 3 5 4 6 2 9 8 | 8 5 6 2 9 7 4 3 1 | 9 2 4 8 3 1 7 5 6 | 4 3 1 9 6 5 8 7 2 | 6 7 2 4 8 3 9 1 5 | 5 9 8 7 1 2 6 4 3 |,1,0.0017734, 1 6 7 3 2 4 5 8 9 | 2 4 9 1 5 8 3 6 7 | 3 8 5 6 7 9 1 2 4 | 7 1 3 5 4 6 2 9 8 | 8 5 6 2 9 7 4 3 1 | 9 2 4 8 3 1 7 5 6 | 4 3 1 9 6 5 8 7 2 | 6 7 2 4 8 3 9 1 5 | 5 9 8 7 1 2 6 4 3 |,1,
59,9,17, _ 9 _ _ _ _ 6 _ _ | _ _ _ _ _ _ _ _ _ | _ _ _ 6 _ 9 _ _ _ | 1 _ _ _ _ _ 8 _ _ | _ _ _ _ _ _ 3 _ _ | _ _ _ _ 1 _ _ _ _ | 2 _ _ 8 _ _ _ _ 4 | 3 6 _ _ _ _ _ _ 1 | 9 8 _ _ _ _ _ 2 _ |,0.0012404, 4 9 1 2 3 5 6 7 8 | 5 2 6 1 7 8 4 3 9 | 7 3 8 6 4 9 1 5 2 | 1 4 2 3 5 6 8 9 7 | 6 7 9 4 8 2 3 1 5 | 8 5 3 9 1 7 2 4 6 | 2 1 5 8 9 3 7 6 4 | 3 6 7 5 2 4 9 8 1 | 9 8 4 7 6 1 5 2 3 |,1,0.0009557, 4 9 1 2 3 5 6 7 8 | 5 2 6 1 7 8 4 3 9 | 7 3 8 6 4 9 1 5 2 | 1 4 2 3 5 6 8 9 7 | 6 7 9 4 8 2 3 1 5 | 8 5 3 9 1 7 2 4 6 | 2 1 5 8 9 3 7 6 4 | 3 6 7 5 2 4 9 8 1 | 9 8 4 7 6 1 5 2 3 |,1,
